"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR"
2017,"CTW","S","julaug",32.14141,48.73168,22.498987,34.112176,28.927269,43.858512,16.59027,11.613189,14.931243,13.5483870967742,23.9258064516129,70.7,4.34963662744337,16.5154818602705,19.1697432355212,851.7,"SUMMERSIDE",188.61853,70.7,117.91853
2018,"CTW","S","GS",40.10205,41.82514,28.071435,29.277598,36.091845,37.642626,1.72309,1.206163,1.550781,12.0520967741935,22.0788709677419,347.3,4.89760512504571,15.7171902313501,17.9325935816971,1481.5,"SUMMERSIDE",350.43506,347.3,3.13506000000001
2018,"CTW","S","julaug",40.10205,41.82514,28.071435,29.277598,36.091845,37.642626,1.72309,1.206163,1.550781,15.9241935483871,25.2677419354839,169.1,4.62574232201841,19.2058678204628,18.2631332726924,966.95,"SUMMERSIDE",189.9078,169.1,20.8078
2019,"CTW","S","GS",36.82812,47.76428,25.779684,33.434996,33.145308,42.987852,10.93616,7.655312,9.842544,11.7532258064516,21.6797043010753,488.31,4.4807875678623,14.8393946181148,17.8827550807689,1434.65,"SUMMERSIDE",352.35239,488.31,-135.95761
2019,"CTW","S","julaug",36.82812,47.76428,25.779684,33.434996,33.145308,42.987852,10.93616,7.655312,9.842544,14.1564516129032,24.5177419354839,152.5,4.1397001357246,17.2143886205364,19.1147439275331,888.9,"SUMMERSIDE",202.37433,152.5,49.87433
2020,"CTW","S","GS",28.70095,44.95079,20.090665,31.465553,25.830855,40.455711,16.24984,11.374888,14.624856,12.6656451612903,22.9421774193548,235.3,5.00884978377747,16.0089193887692,18.0551482559833,1566.45,"SUMMERSIDE",262.46268,235.3,27.16268
2020,"CTW","S","julaug",28.70095,44.95079,20.090665,31.465553,25.830855,40.455711,16.24984,11.374888,14.624856,14.8112903225806,25.1693548387097,126.6,4.58961818000796,17.9813281825324,18.9469040645647,929.4,"SUMMERSIDE",180.28897,126.6,53.68897
2021,"CTW","S","GS",44.84557,44.84557,31.391899,31.391899,40.361013,40.361013,0,0,0,13.41,22.6398655913979,490.85,4.88842322945706,17.0257107576497,17.2877231251081,1591.3,"SUMMERSIDE",366.81668,490.85,-124.03332
2021,"CTW","S","julaug",44.84557,44.84557,31.391899,31.391899,40.361013,40.361013,0,0,0,14.7,23.608064516129,214.74,4.48588709677419,18.3513542424141,17.6266701828201,877.55,"SUMMERSIDE",209.30175,214.74,-5.43825000000004
2022,"CTW","S","GS",41.6032,43.71083,29.12224,30.597581,37.44288,39.339747,2.10763,1.475341,1.896867,13.0670698924731,22.5002956989247,444.6,4.49274971375946,16.8176033554864,17.3347198556775,1564.65,"SUMMERSIDE",353.53182,444.6,-91.06818
2022,"CTW","S","julaug",41.6032,43.71083,29.12224,30.597581,37.44288,39.339747,2.10763,1.475341,1.896867,15.4758064516129,25.1322580645161,237.7,4.59416069295102,19.3229891959101,18.4636706180568,948.85,"SUMMERSIDE",211.61689,213.8,-2.18311
2023,"CTW","S","GS",41.18574,41.18666,28.830018,28.830662,37.067166,37.067994,0.000920000000000698,0.000644000000001199,0.000828000000005602,13.6613440860215,22.0550268817204,451.76,4.44950434997775,18.0465092973639,16.256198667368,1573.05,"SUMMERSIDE",311.509,451.76,-140.251
2023,"CTW","S","julaug",41.18574,41.18666,28.830018,28.830662,37.067166,37.067994,0.000920000000000698,0.000644000000001199,0.000828000000005602,15.9193548387097,24.1483870967742,275.6,4.05540621266428,19.932844870967,17.0204663434214,932.1,"SUMMERSIDE",196.41046,275,-78.58954
2024,"CTW","S","GS",32.74223,41.62578,22.919561,29.138046,29.468007,37.463202,8.88355,6.218485,7.995195,13.8806720430108,23.037688172043,344.8,4.51017202299015,18.7596093912843,17.0919774816161,1646.45,"SUMMERSIDE",278.27507,344.8,-66.52493
2024,"CTW","S","julaug",32.74223,41.62578,22.919561,29.138046,29.468007,37.463202,8.88355,6.218485,7.995195,15.8596774193548,25.4887096774194,101.3,4.22298679289387,21.3052542608608,18.2430678167952,971.8,"SUMMERSIDE",169.17903,101.3,67.87903
2001,"CTW","NG","GS",23.4592,45.3218,16.42144,31.72526,21.11328,40.78962,21.8626,15.30382,19.67634,12.8665322580645,22.9974462365591,186.4,4.0083788357624,14.9619285034311,17.8400293386164,1581.25,"NEW_GLASGOW",305.57343,186.4,119.17343
2001,"CTW","NG","julaug",23.4592,45.3218,16.42144,31.72526,21.11328,40.78962,21.8626,15.30382,19.67634,14.508064516129,24.9032258064516,61.4,3.93599915032243,16.4683890885382,19.0253029146639,911.75,"NEW_GLASGOW",208.86847,61.4,147.46847
2002,"CTW","NG","GS",43.68013,43.81525,30.576091,30.670675,39.312117,39.433725,0.135120000000001,0.0945839999999976,0.121608000000002,11.9372311827957,20.9467741935484,502.3,3.97535470904306,14.4313588265787,16.8912746330205,1400.75,"NEW_GLASGOW",375.46116,502.3,-126.83884
2002,"CTW","NG","julaug",43.68013,43.81525,30.576091,30.670675,39.312117,39.433725,0.135120000000001,0.0945839999999976,0.121608000000002,14.2661290322581,23.4435483870968,162.6,3.72328724954076,16.4978271702652,17.8783778400764,859,"NEW_GLASGOW",208.274,162.6,45.674
2003,"CTW","NG","GS",43.44683,44.17182,30.412781,30.920274,39.102147,39.754638,0.724989999999998,0.507493,0.652490999999998,13.0818548387097,22.5795698924731,335.1,3.03792844586586,13.0656431951761,17.2837567312591,1568.75,"NEW_GLASGOW",379.54648,335.1,44.44648
2003,"CTW","NG","julaug",43.44683,44.17182,30.412781,30.920274,39.102147,39.754638,0.724989999999998,0.507493,0.652490999999998,15.3387096774194,23.7258064516129,196.7,3.10200606462002,14.6114479093987,17.0839694088993,901,"NEW_GLASGOW",228.1502,196.1,32.0502
2004,"CTW","NG","GS",40.76183,43.96223,28.533281,30.773561,36.685647,39.566007,3.20039999999999,2.24028,2.88036,12.0845430107527,20.8561827956989,348.5,3.76227100756671,14.6968543435707,16.5085033170056,1405,"NEW_GLASGOW",349.39973,348.5,0.899730000000034
2004,"CTW","NG","julaug",40.76183,43.96223,28.533281,30.773561,36.685647,39.566007,3.20039999999999,2.24028,2.88036,14.9274193548387,23.6290322580645,162.4,3.56929510155317,17.4434005203344,17.202461314704,885.25,"NEW_GLASGOW",189.96218,140.4,49.56218
2005,"CTW","NG","GS",43.29158,44.1082,30.304106,30.87574,38.962422,39.69738,0.816619999999993,0.571633999999996,0.734957999999992,12.8477150537634,21.6810483870968,356.4,2.37409878749655,15.5786611039438,16.643092026596,1499.5,"NEW_GLASGOW",328.32532,356.4,-28.0746800000001
2005,"CTW","NG","julaug",43.29158,44.1082,30.304106,30.87574,38.962422,39.69738,0.816619999999993,0.571633999999996,0.734957999999992,14.3870967741935,23.3870967741935,133.9,2.05662987504678,17.3033255299761,17.447892409418,861,"NEW_GLASGOW",190.00313,128.9,61.10313
2006,"CTW","NG","GS",44.10344,44.58412,30.872408,31.208884,39.693096,40.125708,0.48068,0.336476000000001,0.432612000000006,13.0652419354839,21.7740053763441,394,3.72368497568499,16.2570260682805,16.2703590526768,1517.85,"NEW_GLASGOW",328.67631,394,-65.32369
2006,"CTW","NG","julaug",44.10344,44.58412,30.872408,31.208884,39.693096,40.125708,0.48068,0.336476000000001,0.432612000000006,14.0354838709677,23.4596774193548,190.2,3.5530211188418,17.1532227745818,17.5188481338422,852.35,"NEW_GLASGOW",183.78149,190.2,-6.41851
2007,"CTW","NG","GS",44.27748,44.27748,30.994236,30.994236,39.849732,39.849732,0,0,0,12.6064784946237,21.1957258064516,435.8,3.81822032921042,15.0841758763545,16.4178475052475,1456.75,"NEW_GLASGOW",362.97794,435.8,-72.82206
2007,"CTW","NG","julaug",44.27748,44.27748,30.994236,30.994236,39.849732,39.849732,0,0,0,15.1612903225806,23.4564516129032,246.5,3.53127833382917,17.2949289069078,16.9927342697826,887.15,"NEW_GLASGOW",215.44184,239.9,-24.45816
2008,"CTW","NG","GS",39.54839,39.50672,27.683873,27.654704,35.593551,35.556048,0,0,0,13.5509408602151,21.1134677419355,446.6,3.80240342532714,15.7198954356606,15.1785459140299,1509.4,"NEW_GLASGOW",309.9471,446.6,-136.6529
2008,"CTW","NG","julaug",39.54839,39.50672,27.683873,27.654704,35.593551,35.556048,0,0,0,15.9435483870968,23.591935483871,202,3.63357429563549,17.6046639493164,16.090654396282,915.6,"NEW_GLASGOW",176.26485,170,6.26484999999997
2009,"CTW","NG","GS",43.83808,43.84909,30.686656,30.694363,39.454272,39.464181,0.0110099999999989,0.00770699999999991,0.00990900000000039,12.473252688172,21.2888440860215,497,3.75444514585663,15.4869054121783,16.6780512813368,1454.4,"NEW_GLASGOW",339.44058,497,-157.55942
2009,"CTW","NG","julaug",43.83808,43.84909,30.686656,30.694363,39.454272,39.464181,0.0110099999999989,0.00770699999999991,0.00990900000000039,15.1048387096774,23.5693548387097,298.1,3.61092346273798,17.7230359602718,17.0908611319488,888.9,"NEW_GLASGOW",205.88604,298.1,-92.21396
2010,"CTW","NG","GS",44.5479,44.83046,31.18353,31.381322,40.09311,40.347414,0.282560000000004,0.197792000000003,0.254303999999998,12.7979838709677,21.925,475,3.38885290590965,16.0042939490763,16.9601723368322,1512.5,"NEW_GLASGOW",344.68706,475,-130.31294
2010,"CTW","NG","julaug",44.5479,44.83046,31.18353,31.381322,40.09311,40.347414,0.282560000000004,0.197792000000003,0.254303999999998,14.8709677419355,24.25,172.1,3.10803659550153,18.128971442333,17.9511790860793,902.75,"NEW_GLASGOW",210.71139,170.1,40.61139
2011,"CTW","NG","GS",43.20632,43.20632,30.244424,30.244424,38.885688,38.885688,0,0,0,12.4009408602151,20.7618279569892,353.8,3.65426554976286,15.4169672558711,16.0287106380463,1417.5,"NEW_GLASGOW",320.55425,353.8,-33.24575
2011,"CTW","NG","julaug",43.20632,43.20632,30.244424,30.244424,38.885688,38.885688,0,0,0,14.9435483870968,22.7903225806452,226.3,3.48291381557511,17.2208041385084,16.3124448658392,859.75,"NEW_GLASGOW",188.41481,226.3,-37.88519
2012,"CTW","NG","GS",36.52765,42.3014,25.569355,29.61098,32.874885,38.07126,5.77375,4.041625,5.196375,13.1896505376344,22.3775537634409,432.8,3.68762080000173,16.0142068263471,16.9627937810464,1565,"NEW_GLASGOW",328.0552,432.8,-104.7448
2012,"CTW","NG","julaug",36.52765,42.3014,25.569355,29.61098,32.874885,38.07126,5.77375,4.041625,5.196375,15.6209677419355,25.3467741935484,103.2,3.23047341696535,17.9179713631711,18.3250688344,960,"NEW_GLASGOW",193.59102,103.2,90.39102
2013,"CTW","NG","GS",43.28404,43.73586,30.298828,30.615102,38.955636,39.362274,0.451820000000005,0.316274000000003,0.406638000000008,13.0809677419355,21.9081720430108,361.1,3.61037773084144,15.5509298256368,16.7290714815027,1528.55,"NEW_GLASGOW",332.99079,361.1,-28.10921
2013,"CTW","NG","julaug",43.28404,43.73586,30.298828,30.615102,38.955636,39.362274,0.451820000000005,0.316274000000003,0.406638000000008,14.741935483871,24.4596774193548,126,3.3649713001922,17.1288988531151,18.3433495418203,905.25,"NEW_GLASGOW",193.60855,122.4,71.20855
2014,"CTW","NG","GS",42.35915,42.36043,29.651405,29.652301,38.123235,38.124387,0.00128000000000128,0.000896000000000896,0.0011519999999976,12.9155913978495,21.7078225806452,352.2,3.85485045395123,15.2886906001379,16.6217646840371,1507.05,"NEW_GLASGOW",352.17242,352.2,-0.0275800000000004
2014,"CTW","NG","julaug",42.35915,42.36043,29.651405,29.652301,38.123235,38.124387,0.00128000000000128,0.000896000000000896,0.0011519999999976,15.5645161290323,24.0806451612903,195.2,4.04841793932783,17.9043692829871,17.2212242913479,919,"NEW_GLASGOW",192.70757,166.2,26.50757
2015,"CTW","NG","GS",40.99128,41.78905,28.693896,29.252335,36.892152,37.610145,0.79777,0.558439,0.717993,12.5083333333333,21.7443548387097,370.6,3.74028738717627,15.4466626804412,17.0380924317236,1484.5,"NEW_GLASGOW",347.37774,370.6,-23.2222599999999
2015,"CTW","NG","julaug",40.99128,41.78905,28.693896,29.252335,36.892152,37.610145,0.79777,0.558439,0.717993,15.25,24.0887096774194,130.8,3.41341845878136,17.7626692280852,17.6262660326088,909.5,"NEW_GLASGOW",174.89521,124.4,50.49521
2016,"CTW","NG","GS",40.14603,44.96893,28.102221,31.478251,36.131427,40.472037,4.8229,3.37603,4.34061,12.3337365591398,21.5260752688172,304,3.72421873647256,14.7669423956478,17.0152235136203,1459,"NEW_GLASGOW",337.44063,304,33.44063
2016,"CTW","NG","julaug",40.14603,44.96893,28.102221,31.478251,36.131427,40.472037,4.8229,3.37603,4.34061,13.9758064516129,23.4354838709677,158.8,3.24876792114696,16.3995737084369,18.0352535255996,849.75,"NEW_GLASGOW",195.13872,149.6,45.53872
2017,"CTW","NG","GS",51.1069,51.15815,35.77483,35.810705,45.99621,46.042335,0.051249999999996,0.0358749999999972,0.0461249999999964,11.4977150537634,22.0930107526882,318.1,3.55169566407806,14.9577074136252,18.5092680956384,1441.7,"NEW_GLASGOW",343.76336,318.1,25.66336
2017,"CTW","NG","julaug",51.1069,51.15815,35.77483,35.810705,45.99621,46.042335,0.051249999999996,0.0358749999999972,0.0461249999999964,12.7370967741935,23.5193548387097,159.3,3.25474163679809,15.8934727606879,19.6722588694979,813.95,"NEW_GLASGOW",206.02604,159.3,46.72604
2018,"CTW","NG","GS",43.1212,44.11838,30.18484,30.882866,38.80908,39.706542,0.99718,0.698026000000002,0.897462000000004,11.6886827956989,22.0673655913978,468.9,3.63332501764961,15.1612282089674,18.1908566676781,1457.25,"NEW_GLASGOW",367.80621,468.9,-101.09379
2018,"CTW","NG","julaug",43.1212,44.11838,30.18484,30.882866,38.80908,39.706542,0.99718,0.698026000000002,0.897462000000004,15.1290322580645,25.258064516129,151.9,3.3551917019659,18.4160790910144,18.9053455240129,942,"NEW_GLASGOW",180.30448,151.9,28.40448
2019,"CTW","NG","GS",33.35317,45.7515,23.347219,32.02605,30.017853,41.17635,12.39833,8.678831,11.158497,12.0316129032258,21.6489516129032,528.2,3.46744190222816,14.6453307258781,17.4784464243942,1449.85,"NEW_GLASGOW",341.84816,528.2,-186.35184
2019,"CTW","NG","julaug",33.35317,45.7515,23.347219,32.02605,30.017853,41.17635,12.39833,8.678831,11.158497,14.6532258064516,24.3629032258064,145.6,3.19026750254836,16.9498085623754,18.416499481396,899.5,"NEW_GLASGOW",192.55377,145.6,46.95377
2020,"CTW","NG","GS",32.41385,43.48251,22.689695,30.437757,29.172465,39.134259,11.06866,7.748062,9.961794,13.3541666666667,23.1471774193548,281.5,3.93666897096873,15.911515465684,17.3032580657449,1620.5,"NEW_GLASGOW",330.93569,281.5,49.43569
2020,"CTW","NG","julaug",32.41385,43.48251,22.689695,30.437757,29.172465,39.134259,11.06866,7.748062,9.961794,15.25,25.1693548387097,141.4,3.46689504070289,17.6956045225846,18.3141504697653,943,"NEW_GLASGOW",215.57173,141.4,74.17173
2021,"CTW","NG","GS",42.89791,42.951,30.028537,30.0657,38.608119,38.6559,0.0530899999999974,0.0371629999999996,0.0477810000000005,13.9772849462366,23.2585483870968,505.1,3.58139015582988,16.6482631734447,17.2731889654113,1663.7,"NEW_GLASGOW",350.9285,505.10001,-154.17151
2021,"CTW","NG","julaug",42.89791,42.951,30.028537,30.0657,38.608119,38.6559,0.0530899999999974,0.0371629999999996,0.0477810000000005,15.3129032258065,24.2370967741935,174,3.21125363617474,18.0344255303314,17.4892315555335,916.05,"NEW_GLASGOW",217.40817,174,43.40817
2022,"CTW","NG","GS",42.41638,43.01596,29.691466,30.111172,38.174742,38.714364,0.599580000000003,0.419706000000001,0.539622000000008,13.1758064516129,22.6579301075269,521.5,3.25449124396135,16.4467920931613,17.2855664225525,1580.95,"NEW_GLASGOW",369.70809,521.5,-151.79191
2022,"CTW","NG","julaug",42.41638,43.01596,29.691466,30.111172,38.174742,38.714364,0.599580000000003,0.419706000000001,0.539622000000008,15.7516129032258,25.1741935483871,281.4,3.21064814814815,18.7400758886255,18.034278809967,958.7,"NEW_GLASGOW",218.73285,255.4,-36.66715
2023,"CTW","NG","GS",38.56502,38.56502,26.995514,26.995514,34.708518,34.708518,0,0,0,13.7147311827957,21.4299462365591,521.6,3.60494849448142,17.624288062906,15.715678567022,1537.85,"NEW_GLASGOW",315.2684,521.6,-206.3316
2023,"CTW","NG","julaug",38.56502,38.56502,26.995514,26.995514,34.708518,34.708518,0,0,0,15.7161290322581,23.4532258064516,290.3,3.35090779143199,19.5891225160875,16.6250962031339,904.25,"NEW_GLASGOW",182.06212,288.6,-106.53788
2024,"CTW","NG","GS",42.43349,42.83892,29.703443,29.987244,38.190141,38.555028,0.405430000000003,0.283801000000004,0.364887000000003,13.7117204301075,22.9130107526882,279.1,4.1276709676042,17.1896405585009,17.1518637649968,1628.65,"NEW_GLASGOW",336.67777,279.1,57.5777699999999
2024,"CTW","NG","julaug",42.43349,42.83892,29.703443,29.987244,38.190141,38.555028,0.405430000000003,0.283801000000004,0.364887000000003,16.0467741935484,25.1193548387097,153.7,3.95560620227521,19.5325051359765,17.7867869965865,966.15,"NEW_GLASGOW",206.5883,153.7,52.8883
2001,"CTW","HCC","GS",27.18055,44.81433,19.026385,31.370031,24.462495,40.332897,17.63378,12.343646,15.870402,13.0591129032258,22.2962903225806,189.8,4.0083788357624,14.9619285034311,17.1667458090834,1549.65,"HARRINGTON_CDA_CS",299.73903,189.8,109.93903
2001,"CTW","HCC","julaug",27.18055,44.81433,19.026385,31.370031,24.462495,40.332897,17.63378,12.343646,15.870402,14.5532258064516,23.7725806451613,76.1,3.93599915032243,16.4683890885382,17.9548136221176,878.1,"HARRINGTON_CDA_CS",190.3572,76.1,114.2572
2002,"CTW","HCC","GS",41.29374,43.3019,28.905618,30.31133,37.164366,38.97171,2.00816,1.405712,1.807344,12.1472849462366,20.3214247311828,406.2,3.97535470904306,14.465664047115,16.1102366235973,1375.25,"HARRINGTON_CDA_CS",342.5318,406.2,-63.6682
2002,"CTW","HCC","julaug",41.29374,43.3019,28.905618,30.31133,37.164366,38.97171,2.00816,1.405712,1.807344,14.4129032258065,22.7145161290323,128.4,3.72328724954076,16.5664376113378,16.9893248828621,840.95,"HARRINGTON_CDA_CS",186.29617,128.4,57.89617
2003,"CTW","HCC","GS",42.95617,42.99879,30.069319,30.099153,38.660553,38.698911,0.0426199999999994,0.029834000000001,0.0383580000000023,13.345752688172,21.851747311828,281.5,3.90578019215452,16.2514439801578,16.4130230497478,1540.05,"HARRINGTON_CDA_CS",301.45981,281.5,19.95981
