"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR"
2007,"CTW","S","julaug",49.28965,49.28965,34.502755,34.502755,44.360685,44.360685,0,0,0,14.3032258064516,23.5387096774194,162.5,4.28181342999891,17.6887390389393,17.9633949403632,863.1,"SUMMERSIDE",202.56075,160,42.56075
2008,"CTW","S","GS",46.50281,47.04976,32.551967,32.934832,41.852529,42.344784,0.546950000000002,0.382865000000002,0.492255,12.2163440860215,20.7075,348.01,4.65492913027915,15.4579916584465,16.3740726770655,1402.4,"SUMMERSIDE",300.25223,348.01,-47.75777
2008,"CTW","S","julaug",46.50281,47.04976,32.551967,32.934832,41.852529,42.344784,0.546950000000002,0.382865000000002,0.492255,14.1193548387097,22.85,142.45,4.54538423792456,17.2518175998357,17.467010911563,836.05,"SUMMERSIDE",177.94041,142.05,35.89041
2009,"CTW","S","GS",46.22527,46.22527,32.357689,32.357689,41.602743,41.602743,0,0,0,12.1788172043011,21.334435483871,501.78,4.62434807948921,15.6215162088834,17.117100192217,1438.3,"SUMMERSIDE",322.01213,501.78,-179.76787
2009,"CTW","S","julaug",46.22527,46.22527,32.357689,32.357689,41.602743,41.602743,0,0,0,14.3209677419355,23.1838709677419,318.18,4.30077949231175,17.9257612249263,17.6538869502321,852.65,"SUMMERSIDE",197.12358,318.18,-121.05642
2010,"CTW","S","GS",47.13595,47.13595,32.995165,32.995165,42.422355,42.422355,0,0,0,12.274435483871,21.6662903225806,446.91,4.48251730183635,15.8355816299829,17.3138732473931,1464.95,"SUMMERSIDE",356.34482,446.91,-90.5651800000001
2010,"CTW","S","julaug",47.13595,47.13595,32.995165,32.995165,42.422355,42.422355,0,0,0,14.3338709677419,24.1725806451613,198.41,4.20573340936244,17.954120104516,18.5068014995115,883.7,"SUMMERSIDE",211.27218,196.31,14.96218
2011,"CTW","S","GS",45.92675,45.92878,32.148725,32.150146,41.334075,41.335902,0.00203000000000486,0.00142100000000056,0.0018270000000058,11.9776075268817,21.0606720430108,273.1,4.71799652182571,15.4306940011657,16.8791868605313,1409.7,"SUMMERSIDE",321.81691,273.1,48.71691
2011,"CTW","S","julaug",45.92675,45.92878,32.148725,32.150146,41.334075,41.335902,0.00203000000000486,0.00142100000000056,0.0018270000000058,14.2935483870968,23.1096774193548,195.2,4.84995909303413,17.4122548116199,17.4957221567342,849.5,"SUMMERSIDE",192.74315,195.2,-2.45684999999997
2012,"CTW","S","GS",35.33868,43.26127,24.737076,30.282889,31.804812,38.935143,7.92259000000001,5.54581300000001,7.13033100000001,12.9508064516129,22.3393010752688,347.4,4.68715924389209,15.7662504140472,17.2734228704347,1547.75,"SUMMERSIDE",345.69988,347.4,-1.70011999999997
2012,"CTW","S","julaug",35.33868,43.26127,24.737076,30.282889,31.804812,38.935143,7.92259000000001,5.54581300000001,7.13033100000001,15.2016129032258,25.141935483871,115.9,4.2185633213859,17.7878617562415,18.651220277825,940.65,"SUMMERSIDE",203.02951,115.6,87.42951
2013,"CTW","S","GS",40.79105,45.76384,28.553735,32.034688,36.711945,41.187456,4.97279,3.48095300000001,4.475511,12.7949462365591,22.3044623655914,322.7,4.6654499918737,15.6756476945004,17.4926094501221,1535.5,"SUMMERSIDE",339.97064,322.7,17.27064
2013,"CTW","S","julaug",40.79105,45.76384,28.553735,32.034688,36.711945,41.187456,4.97279,3.48095300000001,4.475511,14.6532258064516,24.8822580645161,109.9,4.32534275078981,17.3198235617306,19.0096464580566,915.6,"SUMMERSIDE",205.5823,105.3,100.2823
2014,"CTW","S","GS",39.00948,44.69015,27.306636,31.283105,35.108532,40.221135,5.68067,3.976469,5.112603,13.0813978494624,22.2386559139785,271.7,5.02613392377885,15.9010592803679,17.0839604492014,1549.2,"SUMMERSIDE",353.44483,271.7,81.74483
2014,"CTW","S","julaug",39.00948,44.69015,27.306636,31.283105,35.108532,40.221135,5.68067,3.976469,5.112603,15.6661290322581,24.3306451612903,129.9,5.20304951690821,18.5429811812811,17.518876357637,929.9,"SUMMERSIDE",198.3334,113.9,84.4334
2015,"CTW","S","GS",40.83319,40.97255,28.583233,28.680785,36.749871,36.875295,0.139359999999996,0.0975519999999968,0.125423999999995,13.2104301075269,22.4181451612903,394,4.63203479541795,16.8827597464904,17.1304495076245,1568.2,"SUMMERSIDE",325.33864,394,-68.66136
2015,"CTW","S","julaug",40.83319,40.97255,28.583233,28.680785,36.749871,36.875295,0.139359999999996,0.0975519999999968,0.125423999999995,15.9241935483871,24.5612903225806,150.9,4.38762626262626,20.2571462346439,17.4547545185228,945.05,"SUMMERSIDE",164.51708,135.8,28.71708
2016,"CTW","S","GS",39.09852,45.81194,27.368964,32.068358,35.188668,41.230746,6.71342,4.699394,6.042078,12.212311827957,21.6145698924731,250.9,4.72679584826762,15.6706198878886,17.2921208878121,1457,"SUMMERSIDE",330.21119,250.9,79.31119
2016,"CTW","S","julaug",39.09852,45.81194,27.368964,32.068358,35.188668,41.230746,6.71342,4.699394,6.042078,13.7112903225806,23.6758064516129,143.1,4.32048984468339,17.3229169849919,18.6046040144555,849,"SUMMERSIDE",195.51196,134.5,61.01196
2017,"CTW","S","GS",32.08638,48.73166,22.460466,34.112162,28.877742,43.858494,16.64528,11.651696,14.980752,12.2491935483871,22.2362365591398,220.3,4.68712015154436,15.5686797937654,17.9454906854563,1496.6,"SUMMERSIDE",292.69229,220.3,72.39229
2017,"CTW","S","julaug",32.08638,48.73166,22.460466,34.112162,28.877742,43.858494,16.64528,11.651696,14.980752,13.5483870967742,23.9258064516129,70.7,4.34963662744337,16.5154818602705,19.1697432355212,851.7,"SUMMERSIDE",188.73874,70.7,118.03874
2018,"CTW","S","GS",40.09036,41.8253,28.063252,29.27771,36.081324,37.64277,1.73494,1.214458,1.561446,12.0520967741935,22.0788709677419,347.3,4.89760512504571,15.7171902313501,17.9325935816971,1481.5,"SUMMERSIDE",350.5647,347.3,3.2647
2018,"CTW","S","julaug",40.09036,41.8253,28.063252,29.27771,36.081324,37.64277,1.73494,1.214458,1.561446,15.9241935483871,25.2677419354839,169.1,4.62574232201841,19.2058678204628,18.2631332726924,966.95,"SUMMERSIDE",189.98229,169.1,20.88229
2019,"CTW","S","GS",36.67854,47.75554,25.674978,33.428878,33.010686,42.979986,11.077,7.7539,9.9693,11.7532258064516,21.6797043010753,488.31,4.4807875678623,14.8393946181148,17.8827550807689,1434.65,"SUMMERSIDE",352.44155,488.31,-135.86845
2019,"CTW","S","julaug",36.67854,47.75554,25.674978,33.428878,33.010686,42.979986,11.077,7.7539,9.9693,14.1564516129032,24.5177419354839,152.5,4.1397001357246,17.2143886205364,19.1147439275331,888.9,"SUMMERSIDE",202.46339,152.5,49.96339
2020,"CTW","S","GS",28.62445,44.96154,20.037115,31.473078,25.762005,40.465386,16.33709,11.435963,14.703381,12.6656451612903,22.9421774193548,235.3,5.00884978377747,16.0089193887692,18.0551482559833,1566.45,"SUMMERSIDE",262.56559,235.3,27.26559
2020,"CTW","S","julaug",28.62445,44.96154,20.037115,31.473078,25.762005,40.465386,16.33709,11.435963,14.703381,14.8112903225806,25.1693548387097,126.6,4.58961818000796,17.9813281825324,18.9469040645647,929.4,"SUMMERSIDE",180.37462,126.6,53.77462
2021,"CTW","S","GS",44.81487,44.81487,31.370409,31.370409,40.333383,40.333383,0,0,0,13.41,22.6398655913979,490.85,4.88842322945706,17.0257107576497,17.2877231251081,1591.3,"SUMMERSIDE",367.13409,490.85,-123.71591
2021,"CTW","S","julaug",44.81487,44.81487,31.370409,31.370409,40.333383,40.333383,0,0,0,14.7,23.608064516129,214.74,4.48588709677419,18.3513542424141,17.6266701828201,877.55,"SUMMERSIDE",209.35611,214.74,-5.38388999999998
2022,"CTW","S","GS",41.55097,43.68786,29.085679,30.581502,37.395873,39.319074,2.13689,1.495823,1.923201,13.0670698924731,22.5002956989247,444.6,4.49274971375946,16.8176033554864,17.3347198556775,1564.65,"SUMMERSIDE",354.01022,444.6,-90.58978
2022,"CTW","S","julaug",41.55097,43.68786,29.085679,30.581502,37.395873,39.319074,2.13689,1.495823,1.923201,15.4758064516129,25.1322580645161,237.7,4.59416069295102,19.3229891959101,18.4636706180568,948.85,"SUMMERSIDE",211.65785,213.8,-2.14215000000002
2023,"CTW","S","GS",41.17939,41.18033,28.825573,28.826231,37.061451,37.062297,0.000939999999999941,0.00065800000000138,0.000846000000002789,13.6613440860215,22.0550268817204,451.76,4.44950434997775,18.0465092973639,16.256198667368,1573.05,"SUMMERSIDE",311.59499,451.76,-140.16501
2023,"CTW","S","julaug",41.17939,41.18033,28.825573,28.826231,37.061451,37.062297,0.000939999999999941,0.00065800000000138,0.000846000000002789,15.9193548387097,24.1483870967742,275.6,4.05540621266428,19.932844870967,17.0204663434214,932.1,"SUMMERSIDE",196.42595,275,-78.57405
2024,"CTW","S","GS",32.72749,41.6233,22.909243,29.13631,29.454741,37.46097,8.89581,6.227067,8.006229,13.8806720430108,23.037688172043,344.8,4.51017202299015,18.7596093912843,17.0919774816161,1646.45,"SUMMERSIDE",278.37029,344.8,-66.42971
2024,"CTW","S","julaug",32.72749,41.6233,22.909243,29.13631,29.454741,37.46097,8.89581,6.227067,8.006229,15.8596774193548,25.4887096774194,101.3,4.22298679289387,21.3052542608608,18.2430678167952,971.8,"SUMMERSIDE",169.20782,101.3,67.90782
2001,"CTW","NG","GS",23.35616,45.31797,16.349312,31.722579,21.020544,40.786173,21.96181,15.373267,19.765629,12.8665322580645,22.9974462365591,186.4,4.0083788357624,14.9619285034311,17.8400293386164,1581.25,"NEW_GLASGOW",304.67703,186.4,118.27703
2001,"CTW","NG","julaug",23.35616,45.31797,16.349312,31.722579,21.020544,40.786173,21.96181,15.373267,19.765629,14.508064516129,24.9032258064516,61.4,3.93599915032243,16.4683890885382,19.0253029146639,911.75,"NEW_GLASGOW",208.94686,61.4,147.54686
2002,"CTW","NG","GS",43.73151,43.87632,30.612057,30.713424,39.358359,39.488688,0.14481,0.101367,0.130329000000003,11.9372311827957,20.9467741935484,502.3,3.97535470904306,14.4313588265787,16.8912746330205,1400.75,"NEW_GLASGOW",375.44289,502.3,-126.85711
2002,"CTW","NG","julaug",43.73151,43.87632,30.612057,30.713424,39.358359,39.488688,0.14481,0.101367,0.130329000000003,14.2661290322581,23.4435483870968,162.6,3.72328724954076,16.4978271702652,17.8783778400764,859,"NEW_GLASGOW",208.31908,162.6,45.71908
2003,"CTW","NG","GS",43.43362,44.17109,30.403534,30.919763,39.090258,39.753981,0.737470000000002,0.516228999999999,0.663723000000005,13.0818548387097,22.5795698924731,335.1,3.03792844586586,13.0656431951761,17.2837567312591,1568.75,"NEW_GLASGOW",379.92601,335.1,44.82601
2003,"CTW","NG","julaug",43.43362,44.17109,30.403534,30.919763,39.090258,39.753981,0.737470000000002,0.516228999999999,0.663723000000005,15.3387096774194,23.7258064516129,196.7,3.10200606462002,14.6114479093987,17.0839694088993,901,"NEW_GLASGOW",228.16634,196.1,32.06634
2004,"CTW","NG","GS",40.75932,43.94032,28.531524,30.758224,36.683388,39.546288,3.181,2.2267,2.8629,12.0845430107527,20.8561827956989,348.5,3.76227100756671,14.6968543435707,16.5085033170056,1405,"NEW_GLASGOW",349.58937,348.5,1.08937000000003
2004,"CTW","NG","julaug",40.75932,43.94032,28.531524,30.758224,36.683388,39.546288,3.181,2.2267,2.8629,14.9274193548387,23.6290322580645,162.4,3.56929510155317,17.4434005203344,17.202461314704,885.25,"NEW_GLASGOW",190.03436,140.4,49.63436
2005,"CTW","NG","GS",43.25964,44.12677,30.281748,30.888739,38.933676,39.714093,0.867130000000003,0.606991000000001,0.780417,12.8477150537634,21.6810483870968,356.4,2.37409878749655,15.5786611039438,16.643092026596,1499.5,"NEW_GLASGOW",328.56884,356.4,-27.83116
2005,"CTW","NG","julaug",43.25964,44.12677,30.281748,30.888739,38.933676,39.714093,0.867130000000003,0.606991000000001,0.780417,14.3870967741935,23.3870967741935,133.9,2.05662987504678,17.3033255299761,17.447892409418,861,"NEW_GLASGOW",190.02356,128.9,61.12356
2006,"CTW","NG","GS",44.05441,44.54308,30.838087,31.180156,39.648969,40.088772,0.488670000000006,0.342069000000006,0.439803000000005,13.0652419354839,21.7740053763441,394,3.72368497568499,16.2570260682805,16.2703590526768,1517.85,"NEW_GLASGOW",328.74993,394,-65.25007
2006,"CTW","NG","julaug",44.05441,44.54308,30.838087,31.180156,39.648969,40.088772,0.488670000000006,0.342069000000006,0.439803000000005,14.0354838709677,23.4596774193548,190.2,3.5530211188418,17.1532227745818,17.5188481338422,852.35,"NEW_GLASGOW",183.88937,190.2,-6.31063000000003
2007,"CTW","NG","GS",44.2783,44.2783,30.99481,30.99481,39.85047,39.85047,0,0,0,12.6064784946237,21.1957258064516,435.8,3.81822032921042,15.0841758763545,16.4178475052475,1456.75,"NEW_GLASGOW",363.29199,435.8,-72.50801
2007,"CTW","NG","julaug",44.2783,44.2783,30.99481,30.99481,39.85047,39.85047,0,0,0,15.1612903225806,23.4564516129032,246.5,3.53127833382917,17.2949289069078,16.9927342697826,887.15,"NEW_GLASGOW",215.48013,239.9,-24.41987
2008,"CTW","NG","GS",39.54844,39.5706,27.683908,27.69942,35.593596,35.61354,0.0221599999999995,0.0155119999999975,0.0199440000000024,13.5509408602151,21.1134677419355,446.6,3.80240342532714,15.7198954356606,15.1785459140299,1509.4,"NEW_GLASGOW",310.11612,446.6,-136.48388
2008,"CTW","NG","julaug",39.54844,39.5706,27.683908,27.69942,35.593596,35.61354,0.0221599999999995,0.0155119999999975,0.0199440000000024,15.9435483870968,23.591935483871,202,3.63357429563549,17.6046639493164,16.090654396282,915.6,"NEW_GLASGOW",176.3273,170,6.32729999999998
2009,"CTW","NG","GS",43.80951,43.81649,30.666657,30.671543,39.428559,39.434841,0.00697999999999865,0.00488599999999906,0.00628199999999879,12.473252688172,21.2888440860215,497,3.75444514585663,15.4869054121783,16.6780512813368,1454.4,"NEW_GLASGOW",339.46365,497,-157.53635
2009,"CTW","NG","julaug",43.80951,43.81649,30.666657,30.671543,39.428559,39.434841,0.00697999999999865,0.00488599999999906,0.00628199999999879,15.1048387096774,23.5693548387097,298.1,3.61092346273798,17.7230359602718,17.0908611319488,888.9,"NEW_GLASGOW",205.91139,298.1,-92.18861
2010,"CTW","NG","GS",44.5347,44.81684,31.17429,31.371788,40.08123,40.335156,0.282139999999998,0.197498,0.253925999999993,12.7979838709677,21.925,475,3.38885290590965,16.0042939490763,16.9601723368322,1512.5,"NEW_GLASGOW",344.82568,475,-130.17432
2010,"CTW","NG","julaug",44.5347,44.81684,31.17429,31.371788,40.08123,40.335156,0.282139999999998,0.197498,0.253925999999993,14.8709677419355,24.25,172.1,3.10803659550153,18.128971442333,17.9511790860793,902.75,"NEW_GLASGOW",210.74845,170.1,40.64845
2011,"CTW","NG","GS",43.17632,43.17632,30.223424,30.223424,38.858688,38.858688,0,0,0,12.4009408602151,20.7618279569892,353.8,3.65426554976286,15.4169672558711,16.0287106380463,1417.5,"NEW_GLASGOW",320.73846,353.8,-33.06154
2011,"CTW","NG","julaug",43.17632,43.17632,30.223424,30.223424,38.858688,38.858688,0,0,0,14.9435483870968,22.7903225806452,226.3,3.48291381557511,17.2208041385084,16.3124448658392,859.75,"NEW_GLASGOW",188.45955,226.3,-37.84045
2012,"CTW","NG","GS",36.51702,42.28208,25.561914,29.597456,32.865318,38.053872,5.76506,4.035542,5.188554,13.1896505376344,22.3775537634409,432.8,3.68762080000173,16.0142068263471,16.9627937810464,1565,"NEW_GLASGOW",328.1647,432.8,-104.6353
2012,"CTW","NG","julaug",36.51702,42.28208,25.561914,29.597456,32.865318,38.053872,5.76506,4.035542,5.188554,15.6209677419355,25.3467741935484,103.2,3.23047341696535,17.9179713631711,18.3250688344,960,"NEW_GLASGOW",193.63619,103.2,90.43619
2013,"CTW","NG","GS",43.28438,43.73564,30.299066,30.614948,38.955942,39.362076,0.451259999999998,0.315881999999998,0.406133999999994,13.0809677419355,21.9081720430108,361.1,3.61037773084144,15.5509298256368,16.7290714815027,1528.55,"NEW_GLASGOW",333.20737,361.1,-27.89263
2013,"CTW","NG","julaug",43.28438,43.73564,30.299066,30.614948,38.955942,39.362076,0.451259999999998,0.315881999999998,0.406133999999994,14.741935483871,24.4596774193548,126,3.3649713001922,17.1288988531151,18.3433495418203,905.25,"NEW_GLASGOW",193.65079,122.4,71.25079
2014,"CTW","NG","GS",42.35988,42.36111,29.651916,29.652777,38.123892,38.124999,0.00122999999999962,0.000861000000000445,0.00110699999999753,12.9155913978495,21.7078225806452,352.2,3.85485045395123,15.2886906001379,16.6217646840371,1507.05,"NEW_GLASGOW",352.34742,352.2,0.147420000000011
2014,"CTW","NG","julaug",42.35988,42.36111,29.651916,29.652777,38.123892,38.124999,0.00122999999999962,0.000861000000000445,0.00110699999999753,15.5645161290323,24.0806451612903,195.2,4.04841793932783,17.9043692829871,17.2212242913479,919,"NEW_GLASGOW",192.78048,166.2,26.58048
2015,"CTW","NG","GS",41.51167,42.31707,29.058169,29.621949,37.360503,38.085363,0.805399999999999,0.563779999999998,0.72486,12.5083333333333,21.7443548387097,370.6,3.74028738717627,15.4466626804412,17.0380924317236,1484.5,"NEW_GLASGOW",347.48848,370.6,-23.1115199999999
2015,"CTW","NG","julaug",41.51167,42.31707,29.058169,29.621949,37.360503,38.085363,0.805399999999999,0.563779999999998,0.72486,15.25,24.0887096774194,130.8,3.41341845878136,17.7626692280852,17.6262660326088,909.5,"NEW_GLASGOW",174.91652,124.4,50.51652
2016,"CTW","NG","GS",40.13264,44.95529,28.092848,31.468703,36.119376,40.459761,4.82265,3.375855,4.340385,12.3337365591398,21.5260752688172,304,3.72421873647256,14.7669423956478,17.0152235136203,1459,"NEW_GLASGOW",337.86062,304,33.86062
2016,"CTW","NG","julaug",40.13264,44.95529,28.092848,31.468703,36.119376,40.459761,4.82265,3.375855,4.340385,13.9758064516129,23.4354838709677,158.8,3.24876792114696,16.3995737084369,18.0352535255996,849.75,"NEW_GLASGOW",195.19091,149.6,45.59091
2017,"CTW","NG","GS",51.09166,51.1603,35.764162,35.81221,45.982494,46.04427,0.068640000000002,0.0480480000000014,0.0617760000000018,11.4977150537634,22.0930107526882,318.1,3.55169566407806,14.9577074136252,18.5092680956384,1441.7,"NEW_GLASGOW",343.74903,318.1,25.64903
2017,"CTW","NG","julaug",51.09166,51.1603,35.764162,35.81221,45.982494,46.04427,0.068640000000002,0.0480480000000014,0.0617760000000018,12.7370967741935,23.5193548387097,159.3,3.25474163679809,15.8934727606879,19.6722588694979,813.95,"NEW_GLASGOW",206.07973,159.3,46.77973
2018,"CTW","NG","GS",43.03087,44.11236,30.121609,30.878652,38.727783,39.701124,1.08149,0.757042999999999,0.973340999999998,11.6886827956989,22.0673655913978,468.9,3.63332501764961,15.1612282089674,18.1908566676781,1457.25,"NEW_GLASGOW",367.96102,468.9,-100.93898
2018,"CTW","NG","julaug",43.03087,44.11236,30.121609,30.878652,38.727783,39.701124,1.08149,0.757042999999999,0.973340999999998,15.1290322580645,25.258064516129,151.9,3.3551917019659,18.4160790910144,18.9053455240129,942,"NEW_GLASGOW",180.34795,151.9,28.44795
2019,"CTW","NG","GS",33.28072,45.74845,23.296504,32.023915,29.952648,41.173605,12.46773,8.727411,11.220957,12.0316129032258,21.6489516129032,528.2,3.46744190222816,14.6453307258781,17.4784464243942,1449.85,"NEW_GLASGOW",341.98636,528.2,-186.21364
2019,"CTW","NG","julaug",33.28072,45.74845,23.296504,32.023915,29.952648,41.173605,12.46773,8.727411,11.220957,14.6532258064516,24.3629032258064,145.6,3.19026750254836,16.9498085623754,18.416499481396,899.5,"NEW_GLASGOW",192.57055,145.6,46.97055
2020,"CTW","NG","GS",32.51061,43.43677,22.757427,30.405739,29.259549,39.093093,10.92616,7.648312,9.833544,13.3541666666667,23.1471774193548,281.5,3.93666897096873,15.911515465684,17.3032580657449,1620.5,"NEW_GLASGOW",331.6141,281.5,50.1141
2020,"CTW","NG","julaug",32.51061,43.43677,22.757427,30.405739,29.259549,39.093093,10.92616,7.648312,9.833544,15.25,25.1693548387097,141.4,3.46689504070289,17.6956045225846,18.3141504697653,943,"NEW_GLASGOW",215.77953,141.4,74.37953
2021,"CTW","NG","GS",42.87751,42.92944,30.014257,30.050608,38.589759,38.636496,0.0519299999999987,0.0363509999999998,0.0467370000000003,13.9772849462366,23.2585483870968,505.1,3.58139015582988,16.6482631734447,17.2731889654113,1663.7,"NEW_GLASGOW",351.20503,505.10001,-153.89498
2021,"CTW","NG","julaug",42.87751,42.92944,30.014257,30.050608,38.589759,38.636496,0.0519299999999987,0.0363509999999998,0.0467370000000003,15.3129032258065,24.2370967741935,174,3.21125363617474,18.0344255303314,17.4892315555335,916.05,"NEW_GLASGOW",217.44644,174,43.44644
2022,"CTW","NG","GS",42.37513,42.94688,29.662591,30.062816,38.137617,38.652192,0.571750000000002,0.400225000000002,0.514575000000001,13.1758064516129,22.6579301075269,521.5,3.25449124396135,16.4467920931613,17.2855664225525,1580.95,"NEW_GLASGOW",369.95195,521.5,-151.54805
2022,"CTW","NG","julaug",42.37513,42.94688,29.662591,30.062816,38.137617,38.652192,0.571750000000002,0.400225000000002,0.514575000000001,15.7516129032258,25.1741935483871,281.4,3.21064814814815,18.7400758886255,18.034278809967,958.7,"NEW_GLASGOW",218.76738,255.4,-36.63262
2023,"CTW","NG","GS",38.56456,38.56456,26.995192,26.995192,34.708104,34.708104,0,0,0,13.7147311827957,21.4299462365591,521.6,3.60494849448142,17.624288062906,15.715678567022,1537.85,"NEW_GLASGOW",315.3427,521.6,-206.2573
2023,"CTW","NG","julaug",38.56456,38.56456,26.995192,26.995192,34.708104,34.708104,0,0,0,15.7161290322581,23.4532258064516,290.3,3.35090779143199,19.5891225160875,16.6250962031339,904.25,"NEW_GLASGOW",182.05817,288.6,-106.54183
2024,"CTW","NG","GS",42.40617,42.83756,29.684319,29.986292,38.165553,38.553804,0.43139,0.301973,0.388251000000004,13.7117204301075,22.9130107526882,279.1,4.1276709676042,17.1896405585009,17.1518637649968,1628.65,"NEW_GLASGOW",336.80953,279.1,57.70953
2024,"CTW","NG","julaug",42.40617,42.83756,29.684319,29.986292,38.165553,38.553804,0.43139,0.301973,0.388251000000004,16.0467741935484,25.1193548387097,153.7,3.95560620227521,19.5325051359765,17.7867869965865,966.15,"NEW_GLASGOW",206.62659,153.7,52.92659
2001,"CTW","HCC","GS",26.44134,44.78615,18.508938,31.350305,23.797206,40.307535,18.34481,12.841367,16.510329,13.0591129032258,22.2962903225806,189.8,4.0083788357624,14.9619285034311,17.1667458090834,1549.65,"HARRINGTON_CDA_CS",298.94553,189.8,109.14553
2001,"CTW","HCC","julaug",26.44134,44.78615,18.508938,31.350305,23.797206,40.307535,18.34481,12.841367,16.510329,14.5532258064516,23.7725806451613,76.1,3.93599915032243,16.4683890885382,17.9548136221176,878.1,"HARRINGTON_CDA_CS",190.26719,76.1,114.16719
2002,"CTW","HCC","GS",41.27687,43.28421,28.893809,30.298947,37.149183,38.955789,2.00734,1.405138,1.806606,12.1472849462366,20.3214247311828,406.2,3.97535470904306,14.465664047115,16.1102366235973,1375.25,"HARRINGTON_CDA_CS",342.73335,406.2,-63.46665
2002,"CTW","HCC","julaug",41.27687,43.28421,28.893809,30.298947,37.149183,38.955789,2.00734,1.405138,1.806606,14.4129032258065,22.7145161290323,128.4,3.72328724954076,16.5664376113378,16.9893248828621,840.95,"HARRINGTON_CDA_CS",186.34088,128.4,57.94088
2003,"CTW","HCC","GS",42.89833,42.94344,30.028831,30.060408,38.608497,38.649096,0.0451100000000011,0.0315769999999986,0.0405990000000003,13.345752688172,21.851747311828,281.5,3.90578019215452,16.2514439801578,16.4130230497478,1540.05,"HARRINGTON_CDA_CS",301.47704,281.5,19.97704
