"ian" "soil" "stn_code" "period" "Yield, stress" "Yield, no stress" "Low market yield, stress" "Low market yield, no stress" "High market yield, stress" "High market yield, no stress" "Gains.total" "Gains.market.low" "Gains.market.high" "min.temp" "max.temp" "precip.cum" "windspeed" "vapour.pressure" "radiation" "GDD" "station" "cetm" "precip_e" "CWR"
2005 "CTW" "NG" "julaug" 43.66951 43.89009 30.568657 30.723063 39.302559 39.501081 0.220579999999998 0.154406000000002 0.198521999999997 14.3870967741935 23.3870967741935 133.9 2.05662987504678 17.3033255299761 17.447892409418 861 "NEW_GLASGOW" 187.09705 128.9 58.19705
2006 "CTW" "NG" "GS" 44.53567 44.53567 31.174969 31.174969 40.082103 40.082103 0 0 0 13.0652419354839 21.7740053763441 394 3.72368497568499 16.2570260682805 16.2703590526768 1517.85 "NEW_GLASGOW" 335.78771 394 -58.21229
2006 "CTW" "NG" "julaug" 44.53567 44.53567 31.174969 31.174969 40.082103 40.082103 0 0 0 14.0354838709677 23.4596774193548 190.2 3.5530211188418 17.1532227745818 17.5188481338422 852.35 "NEW_GLASGOW" 185.90277 190.2 -4.29723000000004
2007 "CTW" "NG" "GS" 41.45246 41.45246 29.016722 29.016722 37.307214 37.307214 0 0 0 12.6064784946237 21.1957258064516 435.8 3.81822032921042 15.0841758763545 16.4178475052475 1456.75 "NEW_GLASGOW" 357.69086 435.8 -78.10914
2007 "CTW" "NG" "julaug" 41.45246 41.45246 29.016722 29.016722 37.307214 37.307214 0 0 0 15.1612903225806 23.4564516129032 246.5 3.53127833382917 17.2949289069078 16.9927342697826 887.15 "NEW_GLASGOW" 202.35357 239.9 -37.54643
2008 "CTW" "NG" "GS" 40.79686 40.79758 28.557802 28.558306 36.717174 36.717822 0.000720000000001164 0.000504000000002947 0.000648000000005311 13.5509408602151 21.1134677419355 446.6 3.80240342532714 15.7198954356606 15.1785459140299 1509.4 "NEW_GLASGOW" 315.00129 446.6 -131.59871
2008 "CTW" "NG" "julaug" 40.79686 40.79758 28.557802 28.558306 36.717174 36.717822 0.000720000000001164 0.000504000000002947 0.000648000000005311 15.9435483870968 23.591935483871 202 3.63357429563549 17.6046639493164 16.090654396282 915.6 "NEW_GLASGOW" 174.51 170 4.51000000000002
2009 "CTW" "NG" "GS" 43.25626 43.25626 30.279382 30.279382 38.930634 38.930634 0 0 0 12.473252688172 21.2888440860215 497 3.75444514585663 15.4869054121783 16.6780512813368 1454.4 "NEW_GLASGOW" 343.81243 497 -153.18757
2009 "CTW" "NG" "julaug" 43.25626 43.25626 30.279382 30.279382 38.930634 38.930634 0 0 0 15.1048387096774 23.5693548387097 298.1 3.61092346273798 17.7230359602718 17.0908611319488 888.9 "NEW_GLASGOW" 203.86768 298.1 -94.23232
2010 "CTW" "NG" "GS" 45.19486 45.2225 31.636402 31.65575 40.675374 40.70025 0.0276399999999981 0.0193479999999973 0.024875999999999 12.7979838709677 21.925 475 3.38885290590965 16.0042939490763 16.9601723368322 1512.5 "NEW_GLASGOW" 353.62125 475 -121.37875
2010 "CTW" "NG" "julaug" 45.19486 45.2225 31.636402 31.65575 40.675374 40.70025 0.0276399999999981 0.0193479999999973 0.024875999999999 14.8709677419355 24.25 172.1 3.10803659550153 18.128971442333 17.9511790860793 902.75 "NEW_GLASGOW" 213.76903 170.1 43.66903
2011 "CTW" "NG" "GS" 41.73599 41.73599 29.215193 29.215193 37.562391 37.562391 0 0 0 12.4009408602151 20.7618279569892 353.8 3.65426554976286 15.4169672558711 16.0287106380463 1417.5 "NEW_GLASGOW" 325.04448 353.8 -28.75552
2011 "CTW" "NG" "julaug" 41.73599 41.73599 29.215193 29.215193 37.562391 37.562391 0 0 0 14.9435483870968 22.7903225806452 226.3 3.48291381557511 17.2208041385084 16.3124448658392 859.75 "NEW_GLASGOW" 187.43024 226.3 -38.86976
2012 "CTW" "NG" "GS" 33.84015 42.02794 23.688105 29.419558 30.456135 37.825146 8.18779 5.731453 7.369011 13.1896505376344 22.3775537634409 432.8 3.68762080000173 16.0142068263471 16.9627937810464 1565 "NEW_GLASGOW" 339.43217 432.8 -93.36783
2012 "CTW" "NG" "julaug" 33.84015 42.02794 23.688105 29.419558 30.456135 37.825146 8.18779 5.731453 7.369011 15.6209677419355 25.3467741935484 103.2 3.23047341696535 17.9179713631711 18.3250688344 960 "NEW_GLASGOW" 198.31519 103.2 95.11519
2013 "CTW" "NG" "GS" 43.96436 43.96436 30.775052 30.775052 39.567924 39.567924 0 0 0 13.0809677419355 21.9081720430108 361.1 3.61037773084144 15.5509298256368 16.7290714815027 1528.55 "NEW_GLASGOW" 334.01189 361.1 -27.08811
2013 "CTW" "NG" "julaug" 43.96436 43.96436 30.775052 30.775052 39.567924 39.567924 0 0 0 14.741935483871 24.4596774193548 126 3.3649713001922 17.1288988531151 18.3433495418203 905.25 "NEW_GLASGOW" 189.77504 122.4 67.37504
2014 "CTW" "NG" "GS" 42.87474 42.87474 30.012318 30.012318 38.587266 38.587266 0 0 0 12.9155913978495 21.7078225806452 352.2 3.85485045395123 15.2886906001379 16.6217646840371 1507.05 "NEW_GLASGOW" 352.25582 352.2 0.0558200000000397
2014 "CTW" "NG" "julaug" 42.87474 42.87474 30.012318 30.012318 38.587266 38.587266 0 0 0 15.5645161290323 24.0806451612903 195.2 4.04841793932783 17.9043692829871 17.2212242913479 919 "NEW_GLASGOW" 185.64802 166.2 19.44802
2015 "CTW" "NG" "GS" 41.21006 41.21006 28.847042 28.847042 37.089054 37.089054 0 0 0 12.5083333333333 21.7443548387097 370.6 3.74028738717627 15.4466626804412 17.0380924317236 1484.5 "NEW_GLASGOW" 346.96789 370.6 -23.63211
2015 "CTW" "NG" "julaug" 41.21006 41.21006 28.847042 28.847042 37.089054 37.089054 0 0 0 15.25 24.0887096774194 130.8 3.41341845878136 17.7626692280852 17.6262660326088 909.5 "NEW_GLASGOW" 167.09374 124.4 42.69374
2016 "CTW" "NG" "GS" 44.99459 45.90631 31.496213 32.134417 40.495131 41.315679 0.911719999999995 0.638203999999998 0.820547999999995 12.3337365591398 21.5260752688172 304 3.72421873647256 14.7669423956478 17.0152235136203 1459 "NEW_GLASGOW" 333.9786 304 29.9786
2016 "CTW" "NG" "julaug" 44.99459 45.90631 31.496213 32.134417 40.495131 41.315679 0.911719999999995 0.638203999999998 0.820547999999995 13.9758064516129 23.4354838709677 158.8 3.24876792114696 16.3995737084369 18.0352535255996 849.75 "NEW_GLASGOW" 189.09146 149.6 39.49146
2017 "CTW" "NG" "GS" 50.5429 50.5429 35.38003 35.38003 45.48861 45.48861 0 0 0 11.4977150537634 22.0930107526882 318.1 3.55169566407806 14.9577074136252 18.5092680956384 1441.7 "NEW_GLASGOW" 346.67258 318.1 28.57258
2017 "CTW" "NG" "julaug" 50.5429 50.5429 35.38003 35.38003 45.48861 45.48861 0 0 0 12.7370967741935 23.5193548387097 159.3 3.25474163679809 15.8934727606879 19.6722588694979 813.95 "NEW_GLASGOW" 208.12829 159.3 48.82829
2018 "CTW" "NG" "GS" 44.27477 44.29131 30.992339 31.003917 39.847293 39.862179 0.0165400000000062 0.0115780000000072 0.0148860000000042 11.6886827956989 22.0673655913978 468.9 3.63332501764961 15.1612282089674 18.1908566676781 1457.25 "NEW_GLASGOW" 374.68585 468.9 -94.21415
2018 "CTW" "NG" "julaug" 44.27477 44.29131 30.992339 31.003917 39.847293 39.862179 0.0165400000000062 0.0115780000000072 0.0148860000000042 15.1290322580645 25.258064516129 151.9 3.3551917019659 18.4160790910144 18.9053455240129 942 "NEW_GLASGOW" 183.20174 151.9 31.30174
2019 "CTW" "NG" "GS" 39.89105 46.3046 27.923735 32.41322 35.901945 41.67414 6.41355 4.489485 5.772195 12.0316129032258 21.6489516129032 528.2 3.46744190222816 14.6453307258781 17.4784464243942 1449.85 "NEW_GLASGOW" 339.00481 528.2 -189.19519
2019 "CTW" "NG" "julaug" 39.89105 46.3046 27.923735 32.41322 35.901945 41.67414 6.41355 4.489485 5.772195 14.6532258064516 24.3629032258064 145.6 3.19026750254836 16.9498085623754 18.416499481396 899.5 "NEW_GLASGOW" 189.63248 145.6 44.03248
2020 "CTW" "NG" "GS" 42.19225 43.32799 29.534575 30.329593 37.973025 38.995191 1.13574 0.795017999999999 1.022166 13.3541666666667 23.1471774193548 281.5 3.93666897096873 15.911515465684 17.3032580657449 1620.5 "NEW_GLASGOW" 307.45524 281.5 25.95524
2020 "CTW" "NG" "julaug" 42.19225 43.32799 29.534575 30.329593 37.973025 38.995191 1.13574 0.795017999999999 1.022166 15.25 25.1693548387097 141.4 3.46689504070289 17.6956045225846 18.3141504697653 943 "NEW_GLASGOW" 180.60976 141.4 39.20976
2021 "CTW" "NG" "GS" 41.89493 41.89493 29.326451 29.326451 37.705437 37.705437 0 0 0 13.9772849462366 23.2585483870968 505.1 3.58139015582988 16.6482631734447 17.2731889654113 1663.7 "NEW_GLASGOW" 351.87255 505.10001 -153.22746
2021 "CTW" "NG" "julaug" 41.89493 41.89493 29.326451 29.326451 37.705437 37.705437 0 0 0 15.3129032258065 24.2370967741935 174 3.21125363617474 18.0344255303314 17.4892315555335 916.05 "NEW_GLASGOW" 214.46492 174 40.46492
2022 "CTW" "NG" "GS" 42.37441 42.38309 29.662087 29.668163 38.136969 38.144781 0.00868000000000535 0.00607600000000375 0.00781200000000126 13.1758064516129 22.6579301075269 521.5 3.25449124396135 16.4467920931613 17.2855664225525 1580.95 "NEW_GLASGOW" 370.13589 521.5 -151.36411
2022 "CTW" "NG" "julaug" 42.37441 42.38309 29.662087 29.668163 38.136969 38.144781 0.00868000000000535 0.00607600000000375 0.00781200000000126 15.7516129032258 25.1741935483871 281.4 3.21064814814815 18.7400758886255 18.034278809967 958.7 "NEW_GLASGOW" 216.47349 255.4 -38.92651
2023 "CTW" "NG" "GS" 38.28168 38.28168 26.797176 26.797176 34.453512 34.453512 0 0 0 13.7147311827957 21.4299462365591 521.6 3.60494849448142 17.624288062906 15.715678567022 1537.85 "NEW_GLASGOW" 321.50711 521.6 -200.09289
2023 "CTW" "NG" "julaug" 38.28168 38.28168 26.797176 26.797176 34.453512 34.453512 0 0 0 15.7161290322581 23.4532258064516 290.3 3.35090779143199 19.5891225160875 16.6250962031339 904.25 "NEW_GLASGOW" 181.84953 288.6 -106.75047
2024 "CTW" "NG" "GS" 41.97781 41.97781 29.384467 29.384467 37.780029 37.780029 0 0 0 13.7117204301075 22.9130107526882 279.1 4.1276709676042 17.1896405585009 17.1518637649968 1628.65 "NEW_GLASGOW" 312.0329 279.1 32.9329
2024 "CTW" "NG" "julaug" 41.97781 41.97781 29.384467 29.384467 37.780029 37.780029 0 0 0 16.0467741935484 25.1193548387097 153.7 3.95560620227521 19.5325051359765 17.7867869965865 966.15 "NEW_GLASGOW" 175.53585 153.7 21.83585
2001 "CTW" "HCC" "GS" 28.49681 45.22277 19.947767 31.655939 25.647129 40.700493 16.72596 11.708172 15.053364 13.0591129032258 22.2962903225806 189.8 4.0083788357624 14.9619285034311 17.1667458090834 1549.65 "HARRINGTON_CDA_CS" 309.43054 189.8 119.63054
2001 "CTW" "HCC" "julaug" 28.49681 45.22277 19.947767 31.655939 25.647129 40.700493 16.72596 11.708172 15.053364 14.5532258064516 23.7725806451613 76.1 3.93599915032243 16.4683890885382 17.9548136221176 878.1 "HARRINGTON_CDA_CS" 195.07179 76.1 118.97179
2002 "CTW" "HCC" "GS" 38.20616 38.20616 26.744312 26.744312 34.385544 34.385544 0 0 0 12.1472849462366 20.3214247311828 406.2 3.97535470904306 14.465664047115 16.1102366235973 1375.25 "HARRINGTON_CDA_CS" 325.13427 406.2 -81.06573
2002 "CTW" "HCC" "julaug" 38.20616 38.20616 26.744312 26.744312 34.385544 34.385544 0 0 0 14.4129032258065 22.7145161290323 128.4 3.72328724954076 16.5664376113378 16.9893248828621 840.95 "HARRINGTON_CDA_CS" 166.76445 128.4 38.36445
2003 "CTW" "HCC" "GS" 42.51367 42.51367 29.759569 29.759569 38.262303 38.262303 0 0 0 13.345752688172 21.851747311828 281.5 3.90578019215452 16.2514439801578 16.4130230497478 1540.05 "HARRINGTON_CDA_CS" 309.5818 281.5 28.0818
